url,address,city,state,zip,monthly_payment_total,assumable_rate_pct,loan_type,loan_balance,monthly_payment,price,equity_needed,monthly_tax,monthly_insurance,monthly_hoa,beds,baths,sqft,monthly_loan_insurance,remaining_years
https://www.withroam.com/listing/1150-COLLIER-RD-NW-APT-F12-F12-ATLANTA-GA-30318/282532,"1150 Collier Rd NW Apt F12 # F12, Atlanta, GA, 30318",Atlanta,GA,30318,1139.0,4.38,FHA,35676.0,278.0,215000.0,179323.0,232.0,114.0,474.0,2.0,2.0,1073.0,39.0,
https://www.withroam.com/listing/898-OAK-ST-SW-UNIT-3227-3227-ATLANTA-GA-30310/388238,"898 Oak St SW # 3227, Atlanta, GA, 30310",Atlanta,GA,30310,1491.0,4.09,FHA,50181.0,364.0,199990.0,149808.0,216.0,106.0,750.0,2.0,2.0,1019.0,53.0,
https://www.withroam.com/listing/4-MAYSON-AVE-NE-ATLANTA-GA-30317/404328,"4 Mayson Ave NE, Atlanta, GA, 30317",Atlanta,GA,30317,2174.0,5.0,FHA,109137.0,961.0,675000.0,565862.0,725.0,360.0,0.0,4.0,3.0,1758.0,126.0,
https://www.withroam.com/listing/565-PEACHTREE-ST-NE-UNIT-1811-1811-ATLANTA-GA-30308/383255,"565 Peachtree St NE # 1811, Atlanta, GA, 30308",Atlanta,GA,30308,2535.0,4.93,FHA,143549.0,1189.0,399900.0,256350.0,433.0,213.0,541.0,2.0,2.0,1135.0,158.0,
https://www.withroam.com/listing/898-OAK-ST-SW-1307-ATLANTA-GA-30310/389043,"898 Oak St SW # 1307, Atlanta, GA, 30310",Atlanta,GA,30310,1151.0,4.88,FHA,40096.0,327.0,159900.0,119803.0,173.0,85.0,522.0,1.0,1.0,679.0,43.0,
https://www.withroam.com/listing/3060-PHARR-COURT-NORTH-NW-APT-313-313-ATLANTA-GA-30305/178781,"3060 Pharr Court North NW Apt 313 # 313, Atlanta, GA, 30305",Atlanta,GA,30305,1394.0,2.87,FHA,98926.0,468.0,149000.0,50073.0,161.0,79.0,605.0,2.0,1.0,889.0,80.0,
https://www.withroam.com/listing/1682-ABNER-CT-NW-ATLANTA-GA-30318/313115,"1682 Abner Ct NW, Atlanta, GA, 30318",Atlanta,GA,30318,1208.0,3.1,FHA,150971.0,738.0,214900.0,63928.0,232.0,114.0,0.0,4.0,2.0,1032.0,122.0,
https://www.withroam.com/listing/3040-PEACHTREE-RD-NW-UNIT-1514-1514-ATLANTA-GA-30305/413473,"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",Atlanta,GA,30305,2205.0,2.75,VA,268548.0,1224.0,315000.0,46451.0,341.0,168.0,472.0,1.0,1.0,800.0,,
https://www.withroam.com/listing/2318-TOWNEHEIGHTS-TER-SE-%23-11-11-ATLANTA-GA-30339/384953,"2318 Towneheights Ter SE # 11, Atlanta, GA, 30339",Atlanta,GA,30339,2010.0,3.62,FHA,217478.0,1141.0,359900.0,142421.0,329.0,191.0,170.0,4.0,3.5,2456.0,177.0,
https://www.withroam.com/listing/1660-GILSTRAP-LN-NW-ATLANTA-GA-30318/298445,"1660 Gilstrap Ln NW, Atlanta, GA, 30318",Atlanta,GA,30318,2209.0,2.5,VA,250225.0,1133.0,530000.0,279774.0,574.0,282.0,218.0,3.0,3.5,2228.0,,
https://www.withroam.com/listing/2870-PHARR-COURT-SOUTH-NW-APT-2006-2006-ATLANTA-GA-30305/198344,"2870 Pharr Court South NW Apt 2006 # 2006, Atlanta, GA, 30305",Atlanta,GA,30305,2496.0,2.875,VA,252291.0,1172.0,290000.0,37708.0,314.0,154.0,856.0,2.0,2.0,1228.0,,
https://www.withroam.com/listing/3908-DANUBE-LN-ATLANTA-GA-30339/296406,"3908 Danube Ln, Atlanta, GA, 30339",Atlanta,GA,30339,3502.0,2.75,VA,498633.0,2289.0,639900.0,141266.0,586.0,341.0,285.0,3.0,3.5,4716.0,,
https://www.withroam.com/listing/4957-WARMSTONE-WAY-SE-%23-15-15-ATLANTA-GA-30339/363830,"4957 Warmstone Way SE # 15, Atlanta, GA, 30339",Atlanta,GA,30339,2637.0,3.0,FHA,292405.0,1374.0,449900.0,157494.0,412.0,239.0,380.0,4.0,3.5,2346.0,230.0,
https://www.withroam.com/listing/2359-TOWNEVIEW-CT-SE-%23-8-8-ATLANTA-GA-30339/407893,"2359 Towneview Ct SE # 8, Atlanta, GA, 30339",Atlanta,GA,30339,2173.0,2.7,FHA,266224.0,1224.0,390000.0,123775.0,357.0,208.0,170.0,3.0,3.5,1963.0,213.0,
https://www.withroam.com/listing/3507-HIGHGROVE-WAY-NE-BROOKHAVEN-GA-30319/418394,"3507 Highgrove Way NE, Brookhaven, GA, 30319",Brookhaven,GA,30319,6293.0,3.59,FHA,670684.0,3909.0,931000.0,260315.0,1000.0,496.0,133.0,5.0,3.5,3409.0,753.0,
https://www.withroam.com/listing/4471-DANDELION-LN-ATLANTA-GA-30342/379968,"4471 Dandelion Ln, Atlanta, GA, 30342",Atlanta,GA,30342,3737.0,4.99,FHA,462014.0,2561.0,499000.0,36985.0,540.0,266.0,150.0,2.0,2.0,1152.0,218.0,
https://www.withroam.com/listing/250-PHARR-RD-NE-APT-205-205-ATLANTA-GA-30305/415294,"250 Pharr Rd NE Apt 205 # 205, Atlanta, GA, 30305",Atlanta,GA,30305,2187.0,2.5,FHA,266498.0,1202.0,445000.0,178501.0,482.0,237.0,50.0,2.0,2.0,1158.0,215.0,
https://www.withroam.com/listing/799-HAMMOND-DR-%23-22-22-ATLANTA-GA-30328/419163,"799 Hammond Dr # 22, Atlanta, GA, 30328",Atlanta,GA,30328,1677.0,3.68,FHA,149023.0,785.0,225000.0,75976.0,243.0,120.0,408.0,1.0,1.0,834.0,121.0,
https://www.withroam.com/listing/2106-PINE-HEIGHTS-DR-NE-ATLANTA-GA-30324/109041,"2106 Pine Heights Dr NE, Atlanta, GA, 30324",Atlanta,GA,30324,1590.0,3.05,FHA,152468.0,726.0,204999.0,52530.0,222.0,109.0,411.0,1.0,1.0,831.0,121.0,25.0
https://www.withroam.com/listing/3040-PEACHTREE-RD-NW-1602-atlanta-ga-30305-2291/360362,"3040 Peachtree Rd NW # 1602, Atlanta, ga, 30305-2291",,,30305,2434.0,4.875,FHA,264228.0,1452.0,295000.0,30772.0,319.0,,468.0,1.0,1.0,770.0,194.0,
https://www.withroam.com/listing/3040-PEACHTREE-RD-NW-UNIT-707-707-ATLANTA-GA-30305/346147,"3040 Peachtree Rd NW # 707, Atlanta, GA, 30305",Atlanta,GA,30305,2196.0,3.09,FHA,229540.0,1080.0,289950.0,60409.0,314.0,154.0,468.0,1.0,1.0,800.0,179.0,
https://www.withroam.com/listing/3475-OAK-VALLEY-RD-NE-APT-120-120-ATLANTA-GA-30326/390714,"3475 Oak Valley Rd NE Apt 120 # 120, Atlanta, GA, 30326",Atlanta,GA,30326,4181.0,2.99,FHA,354306.0,1652.0,650000.0,295693.0,704.0,346.0,1200.0,3.0,2.5,2256.0,278.0,
https://www.withroam.com/listing/799-HAMMOND-DR-%23-2-2-ATLANTA-GA-30328/22458,"799 Hammond Dr # 2, Atlanta, GA, 30328",Atlanta,GA,30328,2279.0,3.18,FHA,221062.0,1090.0,299900.0,78838.0,324.0,159.0,525.0,2.0,2.5,1252.0,179.0,
https://www.withroam.com/listing/1949-SHALIMAR-DR-NE-ATLANTA-GA-30345/417891,"1949 Shalimar Dr NE, Atlanta, GA, 30345",Atlanta,GA,30345,2287.0,4.25,FHA,242193.0,1437.0,399900.0,157706.0,429.0,213.0,0.0,3.0,1.0,2496.0,206.0,
https://www.withroam.com/listing/3040-PEACHTREE-RD-NW-UNIT-702-702-ATLANTA-GA-30305/282325,"3040 Peachtree Rd NW # 702, Atlanta, GA, 30305",Atlanta,GA,30305,2314.0,3.85,FHA,242973.0,1233.0,275000.0,32026.0,297.0,146.0,450.0,1.0,1.0,770.0,186.0,26.0
https://www.withroam.com/listing/250-PHARR-RD-NE-%23-779-779-ATLANTA-GA-30305/187708,"250 Pharr Rd NE # 779, Atlanta, GA, 30305",Atlanta,GA,30305,2154.0,2.8,FHA,241917.0,1109.0,290000.0,48082.0,314.0,154.0,385.0,1.0,1.0,779.0,191.0,
https://www.withroam.com/listing/1970-MAIN-ST-NW-ATLANTA-GA-30318/383756,"1970 Main St NW, Atlanta, GA, 30318",Atlanta,GA,30318,3056.0,2.75,VA,457862.0,2102.0,589900.0,132037.0,639.0,314.0,0.0,3.0,2.5,2244.0,,
https://www.withroam.com/listing/3758-CHATTAHOOCHEE-SUMMIT-DR-SE-%23-21-21-ATLANTA-GA-30339/331985,"3758 Chattahoochee Summit Dr SE # 21, Atlanta, GA, 30339",Atlanta,GA,30339,2589.0,3.75,FHA,256011.0,1364.0,460000.0,203988.0,421.0,245.0,350.0,3.0,2.5,1875.0,208.0,
https://www.withroam.com/listing/1529-GILSTRAP-LN-NW-ATLANTA-GA-30318/391137,"1529 Gilstrap Ln NW, Atlanta, GA, 30318",Atlanta,GA,30318,2589.0,3.81,FHA,211222.0,1393.0,609000.0,397777.0,659.0,324.0,0.0,3.0,2.5,2289.0,211.0,
https://www.withroam.com/listing/1100-LIBERTY-PKWY-NW-403-ATLANTA-GA-30318/314791,"1100 Liberty Pkwy NW # 403, Atlanta, GA, 30318",Atlanta,GA,30318,1823.0,3.88,FHA,118723.0,732.0,320000.0,201276.0,346.0,170.0,463.0,3.0,3.5,1326.0,110.0,
https://www.withroam.com/listing/1951-DRESDEN-DR-NE-BROOKHAVEN-GA-30319/320365,"1951 Dresden Dr NE, Brookhaven, GA, 30319",Brookhaven,GA,30319,1302.0,2.5,VA,127900.0,580.0,449000.0,321099.0,482.0,239.0,0.0,2.0,1.0,1120.0,,
https://www.withroam.com/listing/3777-PEACHTREE-RD-NE-APT-1205-1205-BROOKHAVEN-GA-30319/421445,"3777 Peachtree Rd NE Apt 1205 # 1205, Brookhaven, GA, 30319",Brookhaven,GA,30319,1654.0,4.0,FHA,97247.0,697.0,244900.0,147652.0,263.0,130.0,460.0,1.0,1.0,919.0,103.0,
https://www.withroam.com/listing/3060-PHARR-COURT-NORTH-NW-APT-317-317-ATLANTA-GA-30305/134564,"3060 Pharr Court North NW Apt 317 # 317, Atlanta, GA, 30305",Atlanta,GA,30305,1182.0,4.5,FHA,135800.0,721.0,245000.0,109200.0,265.0,130.0,0.0,2.0,1.0,840.0,65.0,
https://www.withroam.com/listing/3777-PEACHTREE-RD-NE-APT-1108-1108-BROOKHAVEN-GA-30319/374087,"3777 Peachtree Rd NE Apt 1108 # 1108, Brookhaven, GA, 30319",Brookhaven,GA,30319,1677.0,5.0,VA,95983.0,815.0,249900.0,153916.0,268.0,133.0,460.0,1.0,1.0,919.0,,
https://www.withroam.com/listing/1428-LIBERTY-PKWY-NW-ATLANTA-GA-30318/380286,"1428 Liberty Pkwy NW, Atlanta, GA, 30318",Atlanta,GA,30318,2091.0,3.75,FHA,166193.0,964.0,320000.0,153806.0,346.0,170.0,463.0,2.0,2.5,1326.0,147.0,
https://www.withroam.com/listing/311-LAKEMOORE-DR-NE-%23-14-C-14-C-ATLANTA-GA-30342/293943,"311 Lakemoore Dr NE # 14-C, Atlanta, GA, 30342",Atlanta,GA,30342,1424.0,4.25,FHA,76103.0,511.0,235000.0,158896.0,254.0,125.0,460.0,2.0,1.5,1168.0,73.0,
https://www.withroam.com/listing/3685-PEACHTREE-RD-NE-1-ATLANTA-GA-30319/381701,"3685 Peachtree Rd NE # 1, Atlanta, GA, 30319",Atlanta,GA,30319,5372.0,4.99,VA,610552.0,3470.0,945000.0,334447.0,1023.0,504.0,375.0,3.0,4.0,3125.0,,
https://www.withroam.com/listing/3280-STILLHOUSE-LN-SE-UNIT-410-410-ATLANTA-GA-30339/296748,"3280 Stillhouse Ln SE # 410, Atlanta, GA, 30339",Atlanta,GA,30339,4517.0,5.2,VA,402223.0,2278.0,745000.0,342776.0,682.0,397.0,1158.0,3.0,4.0,2515.0,,
https://www.withroam.com/listing/3650-ASHFORD-DUNWOODY-RD-NE-UNIT-214-214-BROOKHAVEN-GA-30319/321202,"3650 Ashford Dunwoody Rd NE # 214, Brookhaven, GA, 30319",Brookhaven,GA,30319,1440.0,4.25,FHA,113152.0,676.0,225000.0,111847.0,241.0,120.0,305.0,1.0,1.0,868.0,97.0,
https://www.withroam.com/listing/1319-WESTCHESTER-RDG-NE-ATLANTA-GA-30329/401104,"1319 Westchester Rdg NE, Atlanta, GA, 30329",Atlanta,GA,30329,1458.0,3.96,FHA,130547.0,756.0,230000.0,99452.0,247.0,122.0,220.0,1.0,1.0,864.0,112.0,
https://www.withroam.com/listing/3201-LENOX-RD-NE-26-ATLANTA-GA-30324/417919,"3201 Lenox Rd NE # 26, Atlanta, GA, 30324",Atlanta,GA,30324,2134.0,4.0,FHA,121423.0,772.0,320000.0,198576.0,346.0,170.0,730.0,2.0,2.0,1249.0,114.0,
https://www.withroam.com/listing/2630-TALLEY-ST-UNIT-1-1-DECATUR-GA-30030/416360,"2630 Talley St # 1, Decatur, GA, 30030",Decatur,GA,30030,1843.0,3.5,VA,191022.0,992.0,310000.0,118977.0,333.0,165.0,353.0,2.0,2.0,1026.0,,
https://www.withroam.com/listing/1038-S-CANDLER-ST-DECATUR-GA-30030/397492,"1038 S Candler St, Decatur, GA, 30030",Decatur,GA,30030,2840.0,3.14,FHA,343850.0,1630.0,585000.0,241149.0,628.0,312.0,0.0,3.0,3.0,1700.0,269.0,
https://www.withroam.com/listing/1926-SECOND-AVE-DECATUR-GA-30032/327081,"1926 Second Ave, Decatur, GA, 30032",Decatur,GA,30032,2284.0,4.5,FHA,283347.0,1542.0,327500.0,44152.0,352.0,174.0,0.0,3.0,2.0,1257.0,215.0,26.0
https://www.withroam.com/listing/2335-BOULDER-RD-SE-ATLANTA-GA-30316/203525,"2335 Boulder Rd SE, Atlanta, GA, 30316",Atlanta,GA,30316,1325.0,2.625,VA,193684.0,883.0,275000.0,81315.0,295.0,146.0,0.0,2.0,2.0,1139.0,,
https://www.withroam.com/listing/12-CANDLER-GROVE-DR-DECATUR-GA-30030/208916,"12 Candler Grove Dr, Decatur, GA, 30030",Decatur,GA,30030,5266.0,4.5,FHA,436837.0,3290.0,790000.0,353162.0,849.0,421.0,245.0,3.0,3.5,3633.0,460.0,
https://www.withroam.com/listing/1170-WALKER-DR-DECATUR-GA-30030/411638,"1170 Walker Dr, Decatur, GA, 30030",Decatur,GA,30030,2254.0,4.94,FHA,145866.0,1230.0,535000.0,389133.0,575.0,285.0,0.0,3.0,2.0,1372.0,163.0,
https://www.withroam.com/listing/2453-MELLVILLE-AVE-DECATUR-GA-30032/319554,"2453 Mellville Ave, Decatur, GA, 30032",Decatur,GA,30032,1691.0,4.75,FHA,173750.0,1059.0,303000.0,129249.0,325.0,161.0,0.0,3.0,2.0,2180.0,143.0,
https://www.withroam.com/listing/232-ADAIR-ST-DECATUR-GA-30030/409702,"232 Adair St, Decatur, GA, 30030",Decatur,GA,30030,2282.0,5.38,FHA,112928.0,994.0,480000.0,367071.0,516.0,256.0,390.0,2.0,2.5,1664.0,125.0,
https://www.withroam.com/listing/2973-GRESHAM-RD-SE-ATLANTA-GA-30316/419411,"2973 Gresham Rd SE, Atlanta, GA, 30316",Atlanta,GA,30316,1572.0,3.375,FHA,188752.0,954.0,289000.0,100247.0,310.0,154.0,0.0,4.0,2.0,1343.0,153.0,
https://www.withroam.com/listing/1609-TANAGER-CIR-DECATUR-GA-30032/363396,"1609 Tanager Cir, Decatur, GA, 30032",Decatur,GA,30032,2125.0,3.75,FHA,284125.0,1432.0,295000.0,10874.0,317.0,157.0,0.0,4.0,2.0,1485.0,219.0,
https://www.withroam.com/listing/3371-MACAIVA-ALY-DECATUR-GA-30032/409374,"3371 Macaiva Aly, Decatur, GA, 30032",Decatur,GA,30032,3965.0,5.25,FHA,477298.0,2710.0,485000.0,7701.0,521.0,258.0,250.0,3.0,3.5,2272.0,224.0,
https://www.withroam.com/listing/3089-DEL-MONICO-DR-DECATUR-GA-30032/346208,"3089 Del Monico Dr, Decatur, GA, 30032",Decatur,GA,30032,1931.0,3.1,FHA,233520.0,1142.0,372500.0,138979.0,400.0,198.0,0.0,3.0,2.0,2415.0,189.0,
https://www.withroam.com/listing/2886-HORSE-SHOE-DR-SE-ATLANTA-GA-30316/392564,"2886 Horse Shoe Dr SE, Atlanta, GA, 30316",Atlanta,GA,30316,1480.0,3.2,FHA,179923.0,891.0,275000.0,95076.0,295.0,146.0,0.0,3.0,2.0,1273.0,146.0,
https://www.withroam.com/listing/3141-BOMAR-FOREST-PL-DECATUR-GA-30033/417158,"3141 Bomar Forest Pl, Decatur, GA, 30033",Decatur,GA,30033,2106.0,5.0,FHA,140108.0,1185.0,475000.0,334891.0,510.0,253.0,0.0,3.0,2.0,1552.0,156.0,
https://www.withroam.com/listing/2363-OAKRIDGE-CT-DECATUR-GA-30032/361083,"2363 Oakridge Ct, Decatur, GA, 30032",Decatur,GA,30032,1863.0,3.75,FHA,193715.0,1100.0,370000.0,176284.0,397.0,197.0,0.0,4.0,3.0,1975.0,168.0,
https://www.withroam.com/listing/712-AVONDALE-HILLS-DR-%23-T9-DECATUR-GA-30032/361496,"712 Avondale Hills Dr # T9, Decatur, GA, 30032",Decatur,GA,30032,2848.0,4.75,FHA,305907.0,1842.0,470000.0,164092.0,505.0,250.0,0.0,4.0,3.5,2360.0,250.0,
https://www.withroam.com/listing/3316-TRENT-CT-DECATUR-GA-30033/406650,"3316 Trent Ct, Decatur, GA, 30033",Decatur,GA,30033,2459.0,3.75,FHA,248426.0,1400.0,525000.0,276573.0,564.0,280.0,0.0,4.0,2.0,2084.0,214.0,
https://www.withroam.com/listing/2603-OLDKNOW-DR-NW-ATLANTA-GA-30318/394783,"2603 Oldknow Dr NW, Atlanta, GA, 30318",Atlanta,GA,30318,1475.0,4.25,FHA,147118.0,830.0,325000.0,177881.0,352.0,173.0,0.0,3.0,2.0,1500.0,119.0,
https://www.withroam.com/listing/130-MOUNT-ZION-RD-SW-ATLANTA-GA-30354/64710,"130 Mount Zion Rd SW, Atlanta, GA, 30354",Atlanta,GA,30354,1437.0,3.09,FHA,199754.0,942.0,209500.0,9745.0,226.0,111.0,0.0,3.0,2.0,1042.0,156.0,
https://www.withroam.com/listing/3484-ORCHARD-ST-ATLANTA-GA-30354/284910,"3484 Orchard St, Atlanta, GA, 30354",Atlanta,GA,30354,2628.0,2.75,VA,350183.0,1586.0,449900.0,99717.0,487.0,239.0,315.0,3.0,3.5,1982.0,,
https://www.withroam.com/listing/3615-HAWTHORNE-TER-ATLANTA-GA-30337/262683,"3615 Hawthorne Ter, Atlanta, GA, 30337",Atlanta,GA,30337,2499.0,3.75,FHA,317499.0,1591.0,348900.0,31400.0,377.0,186.0,100.0,3.0,3.5,1600.0,243.0,
https://www.withroam.com/listing/496-JEFFERSON-CHASE-ST-SE-ATLANTA-GA-30354/417959,"496 Jefferson Chase St SE, Atlanta, GA, 30354",Atlanta,GA,30354,1626.0,2.875,VA,239230.0,1101.0,325000.0,85769.0,352.0,173.0,0.0,3.0,2.5,1891.0,,
https://www.withroam.com/listing/6206-CARRIAGE-GATE-LN-SE-%23-6-6-MABLETON-GA-30126/230756,"6206 Carriage Gate Ln SE # 6, Mableton, GA, 30126",Mableton,GA,30126,2502.0,4.0,VA,374546.0,1885.0,425000.0,50453.0,389.0,226.0,0.0,2.0,3.0,2218.0,,
https://www.withroam.com/listing/3308-DELMAR-LN-NW-ATLANTA-GA-30331/386691,"3308 Delmar Ln NW, Atlanta, GA, 30331",Atlanta,GA,30331,1348.0,3.22,FHA,183553.0,874.0,204900.0,21346.0,221.0,109.0,0.0,3.0,2.0,1062.0,142.0,
https://www.withroam.com/listing/1700-DEVON-DR-SW-ATLANTA-GA-30311/53500,"1700 Devon Dr SW, Atlanta, GA, 30311",Atlanta,GA,30311,1207.0,3.0,VA,134657.0,626.0,205000.0,70342.0,222.0,109.0,250.0,3.0,2.5,1334.0,,
https://www.withroam.com/listing/2426-FAIR-OAKS-WAY-ATLANTA-GA-30337/345307,"2426 Fair Oaks Way, Atlanta, GA, 30337",Atlanta,GA,30337,2139.0,3.97,FHA,203983.0,1191.0,449000.0,245016.0,486.0,239.0,45.0,4.0,2.5,2456.0,177.0,
https://www.withroam.com/listing/2166-BRAXTON-RD-SW-ATLANTA-GA-30331/406651,"2166 Braxton Rd SW, Atlanta, GA, 30331",Atlanta,GA,30331,1327.0,4.45,FHA,118191.0,686.0,210000.0,91808.0,227.0,112.0,205.0,3.0,2.5,1440.0,96.0,
https://www.withroam.com/listing/1970-WELLS-DR-SW-ATLANTA-GA-30311/276729,"1970 Wells Dr SW, Atlanta, GA, 30311",Atlanta,GA,30311,1015.0,2.78,FHA,120499.0,562.0,220000.0,99500.0,238.0,117.0,0.0,3.0,2.0,1095.0,97.0,
https://www.withroam.com/listing/3499-PRINCE-GEORGE-ST-ATLANTA-GA-30344/352820,"3499 Prince George St, Atlanta, GA, 30344",Atlanta,GA,30344,2636.0,4.72,VA,323918.0,1801.0,515000.0,191081.0,557.0,274.0,2.0,4.0,3.5,2901.0,,
https://www.withroam.com/listing/3658-UTOY-DR-SW-ATLANTA-GA-30331/130228,"3658 Utoy Dr SW, Atlanta, GA, 30331",Atlanta,GA,30331,1553.0,4.875,FHA,112905.0,683.0,265000.0,152094.0,287.0,141.0,350.0,4.0,4.0,1676.0,91.0,
https://www.withroam.com/listing/3262-CASCADE-PARC-BLVD-SW-ATLANTA-GA-30311/191484,"3262 Cascade Parc Blvd SW, Atlanta, GA, 30311",Atlanta,GA,30311,2033.0,5.25,FHA,218307.0,1278.0,245000.0,26692.0,265.0,130.0,195.0,2.0,3.0,2614.0,163.0,
https://www.withroam.com/listing/3142-IMPERIAL-CIR-SW-ATLANTA-GA-30311/336913,"3142 Imperial Cir SW, Atlanta, GA, 30311",Atlanta,GA,30311,1305.0,5.0,FHA,41178.0,350.0,339900.0,298721.0,368.0,181.0,360.0,3.0,2.5,2056.0,46.0,
https://www.withroam.com/listing/785-CELESTE-LN-SW-ATLANTA-GA-30331/315632,"785 Celeste Ln SW, Atlanta, GA, 30331",Atlanta,GA,30331,938.0,3.38,FHA,74312.0,488.0,229900.0,155587.0,249.0,122.0,0.0,2.0,2.5,1534.0,78.0,
https://www.withroam.com/listing/2952-ARROWOOD-DR-ATLANTA-GA-30344/369420,"2952 Arrowood Dr, Atlanta, GA, 30344",Atlanta,GA,30344,1786.0,4.75,FHA,180404.0,1075.0,349500.0,169095.0,378.0,186.0,0.0,5.0,3.0,2303.0,146.0,23.0
https://www.withroam.com/listing/3279-CONNALLY-ST-ATLANTA-GA-30337/316354,"3279 Connally St, Atlanta, GA, 30337",Atlanta,GA,30337,2814.0,4.62,FHA,256155.0,1508.0,679000.0,422844.0,735.0,362.0,0.0,3.0,3.5,3018.0,207.0,23.0
https://www.withroam.com/listing/789-CELESTE-LN-SW-ATLANTA-GA-30331/213133,"789 Celeste Ln SW, Atlanta, GA, 30331",Atlanta,GA,30331,759.0,3.11,FHA,17888.0,84.0,235000.0,217111.0,254.0,125.0,281.0,3.0,2.5,1600.0,13.0,
https://www.withroam.com/listing/1871-E-FARRIS-AVE-ATLANTA-GA-30344/318173,"1871 E Farris Ave, Atlanta, GA, 30344",Atlanta,GA,30344,863.0,4.375,FHA,68446.0,416.0,240000.0,171553.0,260.0,128.0,0.0,4.0,2.0,1624.0,59.0,
https://www.withroam.com/listing/2730-VELTRE-TER-SW-ATLANTA-GA-30311/412214,"2730 Veltre Ter SW, Atlanta, GA, 30311",Atlanta,GA,30311,1988.0,3.59,VA,63529.0,385.0,949900.0,886370.0,1029.0,506.0,66.0,6.0,4.5,6257.0,,
https://www.withroam.com/listing/2904-RIDGEVIEW-DR-SW-ATLANTA-GA-30331/335839,"2904 Ridgeview Dr SW, Atlanta, GA, 30331",Atlanta,GA,30331,1066.0,3.62,FHA,42130.0,288.0,297000.0,254869.0,321.0,158.0,253.0,4.0,3.0,2096.0,44.0,
https://www.withroam.com/listing/201-WILHELMINA-DR-AUSTELL-GA-30168/321799,"201 Wilhelmina Dr, Austell, GA, 30168",Austell,GA,30168,1737.0,2.75,VA,250203.0,1179.0,385000.0,134796.0,352.0,205.0,0.0,4.0,2.5,3492.0,,
https://www.withroam.com/listing/5800-OAKDALE-RD-SE-UNIT-118-118-MABLETON-GA-30126/392187,"5800 Oakdale Rd SE # 118, Mableton, GA, 30126",Mableton,GA,30126,2478.0,3.69,FHA,314686.0,1573.0,329900.0,15213.0,302.0,175.0,185.0,3.0,2.5,1952.0,242.0,
https://www.withroam.com/listing/6432-IVEY-CHASE-SE-MABLETON-GA-30126/320386,"6432 Ivey Chase SE, Mableton, GA, 30126",Mableton,GA,30126,3004.0,5.375,FHA,367286.0,2171.0,385000.0,17713.0,352.0,205.0,0.0,3.0,2.5,2052.0,274.0,
https://www.withroam.com/listing/6254-VILLAGE-ARBOR-LN-MABLETON-GA-30126/338472,"6254 Village Arbor Ln, Mableton, GA, 30126",Mableton,GA,30126,1667.0,3.0,VA,221256.0,1030.0,438900.0,217643.0,402.0,234.0,0.0,3.0,3.5,2640.0,,
https://www.withroam.com/listing/2873-DEERWOOD-DR-SW-ATLANTA-GA-30331/304781,"2873 Deerwood Dr SW, Atlanta, GA, 30331",Atlanta,GA,30331,1172.0,2.5,VA,138823.0,630.0,242500.0,103676.0,262.0,129.0,150.0,3.0,2.5,1470.0,,
https://www.withroam.com/listing/5280-LAKEROCK-WAY-SW-ATLANTA-GA-30331/263860,"5280 Lakerock Way SW, Atlanta, GA, 30331",Atlanta,GA,30331,3609.0,5.27,FHA,418807.0,2460.0,485000.0,66192.0,525.0,258.0,50.0,5.0,5.0,5515.0,314.0,
https://www.withroam.com/listing/3251-TELFORD-TER-SW-ATLANTA-GA-30331/403439,"3251 Telford Ter SW, Atlanta, GA, 30331",Atlanta,GA,30331,1527.0,3.87,FHA,127925.0,772.0,395000.0,267074.0,427.0,210.0,0.0,4.0,2.5,2332.0,116.0,
https://www.withroam.com/listing/4046-LAKE-MANOR-WAY-ATLANTA-GA-30349/403433,"4046 Lake Manor Way, Atlanta, GA, 30349",Atlanta,GA,30349,1515.0,2.96,FHA,154421.0,740.0,340000.0,185578.0,368.0,181.0,100.0,3.0,2.5,1808.0,125.0,
https://www.withroam.com/listing/1968-ENON-RD-SW-ATLANTA-GA-30331/398540,"1968 Enon Rd SW, Atlanta, GA, 30331",Atlanta,GA,30331,5636.0,2.75,VA,528085.0,2402.0,1999950.0,1471864.0,2166.0,1066.0,0.0,6.0,5.0,6362.0,,
https://www.withroam.com/listing/322-ASH-WOOD-LN-CLEVELAND-GA-30528/95222,"322 Ash Wood Ln, Cleveland, GA, 30528",Cleveland,GA,30528,2303.0,5.25,FHA,282013.0,1653.0,359999.0,77985.0,246.0,192.0,0.0,4.0,3.0,1979.0,212.0,
https://www.withroam.com/listing/4057-PRINCETON-LAKES-WAY-SW-ATLANTA-GA-30331/130792,"4057 Princeton Lakes Way SW, Atlanta, GA, 30331",Atlanta,GA,30331,1467.0,2.5,VA,143414.0,649.0,335500.0,192085.0,363.0,178.0,275.0,3.0,3.0,2088.0,,
https://www.withroam.com/listing/3173-ABBEY-PL-SW-ATLANTA-GA-30331/410604,"3173 Abbey Pl SW, Atlanta, GA, 30331",Atlanta,GA,30331,2798.0,3.63,FHA,258880.0,1514.0,649000.0,390119.0,703.0,346.0,0.0,6.0,5.0,5304.0,235.0,
